店舗名称,エリア,券種,place_name,formatted_address,lat,lng,category,display_category,phone,official_url,google_maps_url,google_summary,raw_description,description,instagram_url,tiktok_url,x_url,facebook_url,youtube_url,line_url,tabelog_url,hotpepper_url,jalan_url
たこ吉,本町,paper,たこ吉,〒820-0042 福岡県飯塚市本町１３−３０,33.6375723,130.6846148,飲食店,グルメ・飲食,0948-22-4169,,https://www.google.com/maps/place/?q=place_id:ChIJLX3OcTd-QTUR3mu-qWvBsHc,本町商店街の小道を少し離れた場所にあります。店内綺麗で、価格もリーズナブル。常連のお客様に愛されている、お店でした。本格的な味の、お好み焼きや蛸焼きではなく、非常に家庭的な味ですが、逆にそれが常連のお / 先日仕事している前にたこきちさんがあり丁度仕事が終わりたこ焼きを頼み食べました! そして次の日に昼にお好み焼きを食べ、その次の日はそばめしとトッピングで目玉焼きを食べました! どれも美味しかったです。,飯塚市本町の老舗たこ焼き屋。たこ焼き・お好み焼き・焼きそば・そばめしを提供。月火木金土日10:30-18:30、水曜定休。飯塚駅から徒歩約14分。予算～999円。AMEX可。,飯塚市本町の老舗たこ焼き屋。たこ焼き・お好み焼き・焼きそば・そばめしを提供。,,,,,,,https://tabelog.com/fukuoka/A4007/A400702/40013742/,https://www.hotpepper.jp/strJ000569370/,
入江電器,南尾,paper,入江電器,〒820-0072 福岡県飯塚市南尾１８０,33.6191543,130.6872683,生活雑貨,ショッピング,0948-25-0507,,https://www.google.com/maps/place/?q=place_id:ChIJGSqWj1l-QTURypc4PniztZQ,,福岡県飯塚市南尾180にある電器店。電話番号0948-25-0507。家電・パソコン関連のその他電器店で、住宅関連事業者。公式SNSやHPは確認できず。,福岡県飯塚市南尾180にある電器店。電話番号0948-25-0507。,,,,,,,,,
山本酒店,赤坂,paper,山本酒店,〒820-0106 福岡県飯塚市赤坂４８８−３,33.6216574,130.73543,酒店,グルメ・飲食,0948-82-0037,,https://www.google.com/maps/place/?q=place_id:ChIJMS_BJ-19QTURQIKJt5lhwfU,このお店では、主に食料品を買いに出かけます。新鮮な野菜や果物やお菓子類もたくさんあって、便利ですね。お店の人の人の笑顔も素敵で良いですね。店主のおばあちゃんに会ってお話をするのも、楽しみです。,福岡県飯塚市赤坂の酒店。電話0948-82-0037。最寄り筑前庄内駅徒歩8分。営業時間10:00〜19:00、日・水・祝休。酒屋・焼酎店・食料品店など扱う。,福岡県飯塚市赤坂の酒店。電話0948-82-0037。,,,,,,,,,
あんど,吉原町,paper,あんど,〒820-0040 福岡県飯塚市吉原町８−８,33.6403296,130.6873607,飲食店,グルメ・飲食,0948-23-9220,https://www.instagram.com/and.iizuka?igsh=MWljdHd4eHEyOGxmOQ==,https://www.google.com/maps/place/?q=place_id:ChIJLRlkIAB_QTUR5qmDaVSDB7I,,飯塚バスターミナル徒歩2分。2025年9月吉原町に移転オープンした居酒屋。塩モツ鍋（1200円）が名物ご当地グルメ。営業18-翌2時、水曜定休。オシャレな店内でカクテル60種以上、宴会向け。,飯塚バスターミナル徒歩2分。2025年9月吉原町に移転オープンした居酒屋。,,,,,,,https://tabelog.com/fukuoka/A4007/A400702/40071451/,https://www.hotpepper.jp/strJ004509188/,
エクセルブランチ,枝国,paper,レストラン EXCEL BRANCH(エクセルブランチ),〒820-0081 福岡県飯塚市枝国２１８−１,33.630884,130.6737927,飲食店,グルメ・飲食,0948-24-8139,http://www.facebook.com/excelbranch/,https://www.google.com/maps/place/?q=place_id:ChIJ41Y_67J_QTURd-gX8x57WHw,飯塚市に位置する「エクセルブランチ」は、まるで昭和の時代にタイムスリップしたかのような、懐かしさあふれる喫茶店です。店内はレトロなインテリアで彩られており、温かみのある照明がふんわりと心地よい空間を演 / 別のお店が閉まっていて、たまたま目につき来店しました。 アボカドとクリームチーズのバンバーグのワサビ入り醤油ベース？のソースがとてもおいしかったです。手抜かれそうな付け合わせも全て美味しかったです^_,"飯塚市の洋食・喫茶店。ハンバーグ、パスタが人気。営業時間:11:00〜16:30、18:00〜22:00(水曜定休)。予算昼〜1,000円、夜〜2,000円。TEL:0948-24-8139。カード不可。",飯塚市の洋食・喫茶店。ハンバーグ、パスタが人気。,,,,http://www.facebook.com/excelbranch/,,,,https://www.hotpepper.jp/strJ000569582/smap/,
大塚白蟻工務店,有井,paper,（有）大塚白蟻工務店,〒820-0112 福岡県飯塚市有井５８３−４０,33.656301,130.719488,建設・工事,住まい・暮らし,0120-823-124,,https://www.google.com/maps/place/?q=place_id:ChIJWSVRDAvWQzURfKO_82Aoc8Q,,有限会社大塚白蟻工務店は福岡県飯塚市有井583-40にあるシロアリ駆除・害虫駆除専門の建設・工事会社。電話0120-823124または0948-82-3124。最寄り駅浦田駅から1.8km。営業時間外緊急対応可(080-3186-6211)。駐車場なし。,有限会社大塚白蟻工務店は福岡県飯塚市有井583-40にあるシロアリ駆除・害虫駆除専門の建設・工事会社。電話0120-823124または0948-82-3124。,,,,,,,,,
カラオケともやん,本町,paper,ともやん,〒820-0042 福岡県飯塚市本町８−７ 金広八番街 2F,33.6395821,130.6859341,カラオケ,エンタメ・レジャー,,,https://www.google.com/maps/place/?q=place_id:ChIJ9XD5w05_QTURrhhjH59YJCw,,,,,,,,,,,,
いけす鯛吉,吉原町,paper,いけす鯛吉,〒820-0040 福岡県飯塚市吉原町１１−１８,33.640169,130.686517,飲食店,グルメ・飲食,0948-22-2266,https://taiyoshi.com/,https://www.google.com/maps/place/?q=place_id:ChIJtwcMaTp-QTURv5niJVX-65I,殆どの方は宴会や会席で利用されていると思いますが、新鮮なお魚を美味しいお酒と味わう満足感はカウンター席ならではのものです。初めての時はその旨を伝えれば、若い女将さんが今日の取っておきを教えてくれます。 / カウンター席で食事をしました。 店の たたずまい が好き。 店員さん達の接客も良かったです。 気が付けば閉店最後まで居ました((笑)) 新鮮な魚介類をオススメの順で出して頂き。珍しい日本酒など,"福岡県飯塚市吉原町の割烹料理店。JR新飯塚駅から徒歩10分。月～土営業（日曜休）。ランチ1,500円、ディナー5,000円程度。100席、個室あり、子ども連れ対応。電話：+81-948-22-2266",福岡県飯塚市吉原町の割烹料理店。JR新飯塚駅から徒歩10分。,,,,,,,,,
緒方たたみ店,枝国,paper,緒方・たたみ店,〒820-0081 福岡県飯塚市枝国４４８−１０,33.634653,130.675071,内装・建材,住まい・暮らし,0948-22-6788,,https://www.google.com/maps/place/?q=place_id:ChIJze6Rs7R_QTURxhsW5SC2uV4,対抗にビックリでした。いくら場所わからなくてもビックリ,福岡県飯塚市枝国448-10にある畳店。畳・襖・障子張り替え、畳製造などを提供。電話0948-22-6788。最寄り飯塚駅徒歩約25分。口コミ情報なし、公式SNS・HP未確認。,福岡県飯塚市枝国448-10にある畳店。畳・襖・障子張り替え、畳製造などを提供。,,,,,,,,,
公設市場 野中鮮魚店,本町,paper,（有）野中鮮魚店,〒820-0042 福岡県飯塚市本町１２−１６,33.6377195,130.6850901,飲食店,グルメ・飲食,0948-22-0500,,https://www.google.com/maps/place/?q=place_id:ChIJsQfhfDd-QTURhz0hmX-JK2Q,飯塚市の商店街で100年以上の歴史を誇る野中鮮魚店さん。 鰻をさばく様子は、昔から夏の風物詩でもありました。 しかし実家では積極的に鰻を食べる習慣がなく、昔から土用丑の日は縁遠い存在でしたが、今回や / もう絶対うなぎって言えばここです。何十年も続く老舗です。 うなぎのタレだけ食べたとしても‥他店では味わえないこくのある旨みです。絶対的に違う鰻のうまさ！このお店だけは生き残って欲しいって思います。,飯塚本町商店街の鮮魚店。公設市場にあった歴史あり。新鮮魚介を扱い魚料理にこだわる。住所本町11-58、TEL 0948-22-0500、営業9-18時または10-19時。全席禁煙、駐車場無し。新飯塚駅徒歩約1km。,飯塚本町商店街の鮮魚店。公設市場にあった歴史あり。,,,,,,,https://tabelog.com/fukuoka/A4007/A400702/40050202/,,
ファッションセンターしまむら飯塚店,有井,paper,ファッションセンターしまむら 飯塚店,〒820-0112 福岡県飯塚市有井３５５−１,33.6467763,130.7170758,衣料品店,ショッピング,0948-31-1121,https://www.shimamura.gr.jp/shop/map_detail_2138.html?utm_source=gbp&utm_medium=search&utm_campaign=storepage,https://www.google.com/maps/place/?q=place_id:ChIJU4HybAfWQzURVehol9yVwV0,1度仕入れて並べた後は商品を入荷しないのか、商品がスカスカ。入荷するのは広告の商品だけ。穂波店に行っみたけど、店舗は小さいのにめちゃくちゃ洋服が置いてあった。穂波店を見習って欲しい！ / 開店前に到着。 店員さんの対応は、 素晴らしいです。 洋服は、安い。 さすがは、しまむらさん。 陳列もきれいにされています。 この店舗は、 スタッフさんの対応が ピカ一です！ どこに商品があ,,1度仕入れて並べた後は商品を入荷しないのか、商品がスカスカ。入荷するのは広告の商品だけ。,,,,,,,,,
うなぎの大浦屋,吉原町,paper,うなぎ処 大浦屋,〒820-0040 福岡県飯塚市吉原町１−１０,33.6418099,130.6853335,飲食店,グルメ・飲食,0948-23-9787,,https://www.google.com/maps/place/?q=place_id:ChIJj-51gjp-QTURYQ95_M_dha0,蒸籠蒸しをいただきました。 丁寧な仕事を感じます。 蒸しあげたご飯にうなぎの旨みとタレが染み込んで最高です。タレの味も甘すぎず、強過ぎず、程よいです。 / こじんまりしたお店。 初訪問。お昼時だったけど、ファーストゲストだったようで、注文してから焼き場の火を点ける音が…。かなり待たされるだろーなーと思ってたけど、案外早かった。うなぎは途中の段階まですでに,飯塚バスセンター近くのうなぎ屋。商工会議所正面から左手角。うなぎ一筋43年、熟練の技が特徴。,飯塚バスセンター近くのうなぎ屋。商工会議所正面から左手角。,,,,,,,https://tabelog.com/fukuoka/A4007/A400702/40015397/,,
介護ショップクロッカス,枝国,paper,クロッカス,〒820-0081 福岡県飯塚市枝国５１０−２,33.6342809,130.6718992,健康・医療,美容・健康,0948-21-0033,,https://www.google.com/maps/place/?q=place_id:ChIJ9QkWkbN_QTURG3muPgDkRlI,,,,,,,,,,,,
もり田のからあげ 穂波店,南尾,paper,もり田のからあげ穂波店,〒820-0072 福岡県飯塚市南尾４００−２,33.6172212,130.680963,飲食店,グルメ・飲食,0948-22-6566,,https://www.google.com/maps/place/?q=place_id:ChIJNR6mqPh-QTURpQfSOya4JUM,美味しい店。お気に入りで1キロいつも買います。オジサマの笑顔に癒されます。またいきます。皮はパリパリ中はジューシーなからあげです。おすすめです。 / パリパリで優しい味☺️ 美味しい！,福岡県飯塚市南尾400-2にあるからあげ・手羽先専門店。天道駅から徒歩約18分。営業時間11:00-19:30（一部情報で10:00-19:00）、第2火曜定休（一部無休）。テイクアウト中心、電話予約可。予算～1000円。,福岡県飯塚市南尾400-2にあるからあげ・手羽先専門店。天道駅から徒歩約18分。,,,,,,,https://tabelog.com/fukuoka/A4007/A400702/40042658/,,
ひいらぎ,本町,paper,おむすび&お寿司 ひいらぎ,〒820-0042 福岡県飯塚市本町１５−３３,33.639347,130.6839052,飲食店,グルメ・飲食,0948-25-6196,,https://www.google.com/maps/place/?q=place_id:ChIJNybasNx_QTURualwgHMFoxg,地元の方から美味しい巻き寿司のお店があると聞いて訪問しました。 ショーケースには、様々な種類のおにぎり、ちらし寿司、巻き寿司、日替わりのお惣菜が並びます。佇まいが美しく、どれも手間ひまかけて作られて / ランチにたまたま通りかかりました。 おにぎりとレタス巻きを購入しました。 海苔の香りがとても良くて梅おにぎりとおかかおにぎりにしお値段も結構な大きさなのにお安い。と私は思いました。 レタス巻きもとても,おむすび＆寿司ひいらぎ。おにぎりと寿司の専門店。新飯塚駅から徒歩約15分。持ち帰り専門で弁当も提供。電話予約可(0948-25-6196)。個室なし、貸切不可。口コミ情報なし。,おむすび＆寿司ひいらぎ。おにぎりと寿司の専門店。,,,,,,,https://tabelog.com/fukuoka/A4007/A400702/40045573/,,
